Unnamed: 0_level_0 - id,Unnamed: 1_level_0 - S1,Unnamed: 2_level_0 - S2,Unnamed: 3_level_0 - S3,Unnamed: 4_level_0 - S4,Unnamed: 5_level_0 - S5,Unnamed: 6_level_0 - S6a,Unnamed: 7_level_0 - S6b,Unnamed: 8_level_0 - S7,Unnamed: 9_level_0 - S8,Unnamed: 10_level_0 - S9,Unnamed: 11_level_0 - Q1_SQ001,Unnamed: 12_level_0 - Q1bOE1,Unnamed: 13_level_0 - Q1bOE2,Unnamed: 14_level_0 - Q1BOE3,NEW POLICY - Q2_SQ001,NEW POLICY - Q3_SQ001,NEW POLICY - Q3_SQ002,NEW POLICY - Q3_SQ003,NEW POLICY - Q3_SQ004,NEW POLICY - Q3_SQ005,NEW POLICY - Q4,NEW POLICY - Q4_other,NEW POLICY - Q4a_SQ001,ALL - Q5,ALL - Q5a_SQ001,1 to 5 - Q6_SQ001,ALL 1 to 5 - Q7_SQ001,ALL 1 to 5 - Q8_SQ001,if cashless is selected then Q10-11 if reimbersment then Q10-12 - Q9,1 to 5 - Q10_SQ001,1 to 5 - Q10_SQ002,1 to 5 - Q10_SQ003,1 to 5 - Q10_SQ004,old data - Q11,old data - Q12,RENEWAL - Q13_SQ001,RENEWAL - Q14_SQ001,RENEWAL - Q14_SQ002,RENEWAL - Q14_SQ003,RENEWAL - Q14_SQ004,RENEWAL - Q14_SQ005,RENEWAL - Q15_1,RENEWAL - Q15_2,RENEWAL - Q15_3,RENEWAL - Q15_4,ALL - Q16_AO01,ALL - Q16_AO02,ALL - Q16_AO03,ALL - Q16_AO04,ALL - Q16_AO05,ALL - Q16_other
10168,No,None of these,Yes,KANPUR,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,10,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,9.0,7.0,7.0,9.0,9.0,2.0,1.0,3.0,4.0,1,0,0,0,0,0
10170,No,None of these,Yes,HYDERABAD,21 – 30 years,HIGH SCHOOL,SELF EMPLOYED,HDFC ERGO,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,4,,,,,,,,,10.0,10.0,8.0,8.0,8.0,9.0,2.0,1.0,3.0,4.0,1,0,0,0,0,0
10171,No,None of these,Yes,PUNE,31 – 40 years,MASTERS,SALARIED,BAGIC,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,9.0,9.0,10.0,8.0,9.0,1.0,3.0,2.0,4.0,0,1,0,0,1,0
10172,No,None of these,Yes,MUMBAI,41 – 50 years,HIGH SCHOOL,HOUSE MAKER,ICICI LOMBARD,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,9.0,8.0,9.0,10.0,8.0,4.0,2.0,3.0,1.0,1,0,0,0,0,0
10173,No,None of these,Yes,HYDERABAD,31 – 40 years,MASTERS,SALARIED,HDFC ERGO,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,3,,,,,,,,,,,,,No,,,4,,,,,,,,,3.0,5.0,3.0,5.0,3.0,3.0,2.0,4.0,1.0,3.0,0,0,0,0,1,0
10176,No,None of these,Yes,CHENNAI,41 – 50 years,PROFESSIONAL DEGREE,SALARIED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,10,,,,,,,,,,,,,No,,,5,,,,,,,,,8.0,10.0,8.0,7.0,9.0,7.0,2.0,1.0,4.0,3.0,1,1,0,0,0,0
10178,No,None of these,Yes,KANPUR,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,NIVA BUPA,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,9.0,8.0,7.0,9.0,10.0,1.0,3.0,2.0,4.0,1,0,0,0,0,0
10180,No,None of these,Yes,CHENNAI,21 – 30 years,PROFESSIONAL DEGREE,SELF EMPLOYED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,5,,,,,,,,,8.0,10.0,7.0,10.0,8.0,8.0,1.0,3.0,2.0,4.0,0,0,0,0,1,0
10181,No,None of these,Yes,KOLKATA,41 – 50 years,PROFESSIONAL DEGREE,SELF EMPLOYED,HDFC ERGO,New policy,Above Rs 1 lakh,10,,,,8.0,4.0,7.0,8.0,8.0,4.0,DIRECT BRANCH,,4.0,No,,,5,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0
10188,No,None of these,Yes,LUDHIANA,21 – 30 years,PROFESSIONAL DEGREE,SELF EMPLOYED,BAGIC,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,10.0,10.0,7.0,7.0,8.0,2.0,4.0,3.0,1.0,0,1,0,0,0,0
10189,No,None of these,Yes,CHENNAI,More than 60 years,HIGH SCHOOL,HOUSE MAKER,BAGIC,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,10,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,9.0,9.0,9.0,10.0,8.0,2.0,1.0,4.0,3.0,1,0,0,0,0,0
10197,No,None of these,Yes,JAIPUR,51 – 60 years,PROFESSIONAL DEGREE,SELF EMPLOYED,HDFC ERGO,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,3,,,,,,,,,,,,,No,,,2,,,,,,,,,4.0,4.0,5.0,6.0,3.0,3.0,1.0,3.0,2.0,4.0,1,0,1,0,0,0
10199,No,None of these,Yes,KANPUR,31 – 40 years,MASTERS,UNEMPLOYED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,8,,,,,,,,,,,,,No,,,3,,,,,,,,,7.0,8.0,7.0,8.0,10.0,9.0,1.0,3.0,2.0,4.0,1,0,0,0,0,0
10200,No,None of these,Yes,AHMEDABAD,31 – 40 years,MASTERS,SELF EMPLOYED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,10,,,,,,,,,,,,,No,,,5,,,,,,,,,8.0,7.0,8.0,10.0,7.0,10.0,1.0,4.0,2.0,3.0,1,0,0,0,1,0
10202,No,None of these,Yes,KANPUR,51 – 60 years,PROFESSIONAL DEGREE,SELF EMPLOYED,ADITYA BIRLA HEALTH,New policy,Above Rs 1 lakh,7,,,,7.0,8.0,9.0,9.0,8.0,8.0,COMPANY WEBSITE / ONLINE,,4.0,No,,,3,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0
10204,No,None of these,Yes,HYDERABAD,21 – 30 years,MASTERS,SALARIED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,8,,,,,,,,,,,,,No,,,4,,,,,,,,,10.0,9.0,8.0,8.0,7.0,10.0,1.0,3.0,4.0,2.0,1,0,1,0,0,0
10209,No,None of these,Yes,MUMBAI,51 – 60 years,PROFESSIONAL DEGREE,RETIRED,BAGIC,New policy,Above Rs 1 lakh,9,,,,10.0,10.0,9.0,9.0,10.0,10.0,DIRECT BRANCH,,5.0,No,,,5,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0
10214,No,None of these,Yes,INDORE,51 – 60 years,PROFESSIONAL DEGREE,SELF EMPLOYED,NIVA BUPA,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,4,,,,,,,,,10.0,9.0,8.0,8.0,7.0,10.0,1.0,4.0,2.0,3.0,1,1,0,0,1,0
10216,No,None of these,Yes,LUDHIANA,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,CARE HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,4,,,,,,,,,8.0,10.0,7.0,9.0,8.0,9.0,1.0,3.0,2.0,4.0,1,1,0,0,0,0
10219,No,None of these,Yes,CHENNAI,41 – 50 years,HIGH SCHOOL,SELF EMPLOYED,ICICI LOMBARD,New policy,Above Rs 1 lakh,6,,,,6.0,6.0,3.0,7.0,6.0,6.0,COMPANY WEBSITE / ONLINE,,3.0,No,,,2,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
10223,No,None of these,Yes,CHENNAI,21 – 30 years,MASTERS,SALARIED,NEW INDIA ASSURANCE,New policy,Above Rs 1 lakh,7,,,,9.0,8.0,9.0,8.0,10.0,8.0,DIRECT BRANCH,,5.0,No,,,3,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0
10224,No,None of these,Yes,BANGALORE,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,8,,,,,,,,,,,,,No,,,3,,,,,,,,,9.0,8.0,8.0,10.0,7.0,7.0,2.0,4.0,1.0,3.0,1,0,1,0,0,0
10228,No,None of these,Yes,CHENNAI,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,HDFC ERGO,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,7,,,,,,,,,,,,,No,,,3,,,,,,,,,7.0,9.0,10.0,8.0,7.0,7.0,2.0,1.0,3.0,4.0,1,0,1,0,0,0
10229,No,None of these,Yes,AHMEDABAD,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,NIVA BUPA,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,6,,,,,,,,,,,,,No,,,3,,,,,,,,,4.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0,3.0,1.0,1,1,0,0,0,0
10230,No,None of these,Yes,MUMBAI,31 – 40 years,MASTERS,SELF EMPLOYED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,4,,,,,,,,,10.0,10.0,7.0,7.0,10.0,8.0,1.0,3.0,4.0,2.0,1,0,0,0,1,0
10231,No,None of these,Yes,AHMEDABAD,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,STAR HEALTH,New policy,Above Rs 1 lakh,8,,,,7.0,9.0,8.0,9.0,9.0,9.0,DIRECT BRANCH,,4.0,No,,,3,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0
10232,No,None of these,Yes,INDORE,51 – 60 years,HIGH SCHOOL,SELF EMPLOYED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,4,,,,,,,,,10.0,9.0,8.0,9.0,7.0,7.0,4.0,2.0,3.0,1.0,1,0,0,0,0,0
10233,No,None of these,Yes,KANPUR,31 – 40 years,MASTERS,SELF EMPLOYED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,7,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,10.0,7.0,10.0,6.0,8.0,3.0,1.0,4.0,2.0,1,1,1,0,0,0
10234,No,None of these,Yes,HYDERABAD,41 – 50 years,LESS THAN HIGH SCHOOL,SELF EMPLOYED,BAGIC,New policy,Above Rs 1 lakh,10,,,,10.0,10.0,8.0,8.0,10.0,10.0,THROUGH YOUR DEALER,,5.0,No,,,4,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0
10236,No,None of these,Yes,LUDHIANA,41 – 50 years,PROFESSIONAL DEGREE,SELF EMPLOYED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,10,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,8.0,8.0,10.0,8.0,7.0,2.0,4.0,3.0,1.0,1,0,0,0,0,0
10238,No,None of these,Yes,DELHI,41 – 50 years,PROFESSIONAL DEGREE,SALARIED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,6,,,,,,,,,,,,,No,,,4,,,,,,,,,4.0,6.0,8.0,7.0,3.0,6.0,1.0,3.0,2.0,4.0,1,0,1,0,0,0
10239,No,None of these,Yes,BANGALORE,31 – 40 years,MASTERS,SALARIED,BAGIC,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,9.0,7.0,10.0,10.0,8.0,1.0,3.0,4.0,2.0,1,1,0,0,0,0
10240,No,None of these,Yes,HYDERABAD,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,NEW INDIA ASSURANCE,New policy,Above Rs 1 lakh,9,,,,10.0,9.0,9.0,8.0,8.0,9.0,THROUGH YOUR DEALER,,4.0,No,,,5,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
10241,No,None of these,Yes,PUNE,31 – 40 years,MASTERS,SELF EMPLOYED,ADITYA BIRLA HEALTH,New policy,Above Rs 1 lakh,6,,,,6.0,3.0,4.0,6.0,7.0,3.0,DIRECT BRANCH,,2.0,No,,,2,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0
10246,No,None of these,Yes,LUDHIANA,21 – 30 years,PROFESSIONAL DEGREE,SELF EMPLOYED,STAR HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,10,,,,,,,,,,,,,No,,,5,,,,,,,,,7.0,10.0,7.0,6.0,7.0,5.0,1.0,4.0,2.0,3.0,1,0,0,0,1,0
10250,No,None of these,Yes,JAIPUR,More than 60 years,LESS THAN HIGH SCHOOL,SELF EMPLOYED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,4,,,,,,,,,10.0,9.0,10.0,10.0,10.0,7.0,4.0,1.0,2.0,3.0,1,0,1,0,0,0
10251,No,None of these,Yes,KOLKATA,21 – 30 years,MASTERS,SELF EMPLOYED,NIVA BUPA,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,4,,,,,,,,,8.0,10.0,8.0,9.0,9.0,9.0,2.0,4.0,3.0,1.0,1,0,0,0,1,0
10253,No,None of these,Yes,DELHI,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,NIVA BUPA,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,4,,,,,,,,,10.0,10.0,10.0,9.0,9.0,8.0,2.0,1.0,4.0,3.0,1,0,0,0,1,0
10257,No,None of these,Yes,INDORE,41 – 50 years,PROFESSIONAL DEGREE,SELF EMPLOYED,CARE HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,10,,,,,,,,,,,,,No,,,5,,,,,,,,,8.0,6.0,6.0,7.0,7.0,6.0,1.0,3.0,2.0,4.0,0,1,0,0,0,0
10263,No,None of these,Yes,KANPUR,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,BAGIC,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,4,,,,,,,,,8.0,10.0,8.0,9.0,8.0,7.0,4.0,1.0,2.0,3.0,1,1,0,0,0,0
10265,No,None of these,Yes,MUMBAI,31 – 40 years,MASTERS,SALARIED,HDFC ERGO,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,4,,,,,,,,,10.0,10.0,9.0,10.0,8.0,10.0,1.0,3.0,2.0,4.0,1,0,0,0,0,0
10267,No,None of these,Yes,LUDHIANA,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,CARE HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,7,,,,,,,,,,,,,No,,,4,,,,,,,,,7.0,7.0,8.0,7.0,9.0,7.0,2.0,1.0,3.0,4.0,0,1,0,0,1,0
10270,No,None of these,Yes,KANPUR,21 – 30 years,HIGH SCHOOL,SELF EMPLOYED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,10.0,7.0,10.0,9.0,10.0,1.0,2.0,4.0,3.0,1,1,1,0,0,0
10277,No,None of these,Yes,INDORE,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,10,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,8.0,9.0,10.0,8.0,10.0,1.0,3.0,2.0,4.0,0,1,0,0,0,0
10278,No,None of these,Yes,KOLKATA,31 – 40 years,MASTERS,SELF EMPLOYED,HDFC ERGO,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,10.0,10.0,10.0,8.0,8.0,2.0,1.0,3.0,4.0,1,0,0,0,0,0
10280,No,None of these,Yes,INDORE,41 – 50 years,PROFESSIONAL DEGREE,SALARIED,BAGIC,Renewal policy from other company,Above Rs 1 lakh,7,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,8.0,7.0,7.0,9.0,9.0,4.0,2.0,3.0,1.0,1,1,0,0,0,0
10289,No,None of these,Yes,CHENNAI,51 – 60 years,HIGH SCHOOL,RETIRED,HDFC ERGO,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,6,,,,,,,,,,,,,No,,,5,,,,,,,,,6.0,7.0,3.0,7.0,9.0,7.0,4.0,1.0,3.0,2.0,1,0,1,0,0,0
10293,No,None of these,Yes,MUMBAI,41 – 50 years,LESS THAN HIGH SCHOOL,SELF EMPLOYED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,4,,,,,,,,,,,,,No,,,3,,,,,,,,,6.0,6.0,8.0,5.0,3.0,8.0,1.0,4.0,2.0,3.0,1,0,1,0,0,0
10298,No,None of these,Yes,KANPUR,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,6,,,,,,,,,,,,,No,,,4,,,,,,,,,5.0,7.0,5.0,3.0,6.0,4.0,1.0,3.0,2.0,4.0,1,0,0,0,1,0
10302,No,None of these,Yes,LUDHIANA,21 – 30 years,MASTERS,SALARIED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,5,,,,,,,,,,,,,No,,,5,,,,,,,,,6.0,9.0,9.0,7.0,8.0,7.0,2.0,4.0,1.0,3.0,1,0,1,0,1,0
10304,No,None of these,Yes,HYDERABAD,21 – 30 years,MASTERS,SALARIED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,10,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,8.0,9.0,7.0,8.0,9.0,3.0,4.0,1.0,2.0,1,0,0,0,0,0
10311,No,None of these,Yes,PUNE,21 – 30 years,MASTERS,UNEMPLOYED,STAR HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,8,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,9.0,7.0,7.0,9.0,9.0,2.0,4.0,3.0,1.0,1,0,0,0,0,0
10312,No,None of these,Yes,KANPUR,21 – 30 years,HIGH SCHOOL,SELF EMPLOYED,HDFC ERGO,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,9.0,8.0,8.0,10.0,9.0,1.0,3.0,4.0,2.0,1,0,0,0,0,0
10313,No,None of these,Yes,BANGALORE,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,NEW INDIA ASSURANCE,New policy,Above Rs 1 lakh,10,,,,10.0,10.0,10.0,8.0,9.0,10.0,DIRECT BRANCH,,4.0,No,,,5,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0
10314,No,None of these,Yes,JAIPUR,51 – 60 years,LESS THAN HIGH SCHOOL,SELF EMPLOYED,CARE HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,8,,,,,,,,,,,,,No,,,3,,,,,,,,,9.0,9.0,8.0,9.0,10.0,8.0,2.0,4.0,1.0,3.0,1,1,0,0,0,0
10315,No,None of these,Yes,MUMBAI,31 – 40 years,MASTERS,SELF EMPLOYED,BAGIC,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,10,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,7.0,7.0,8.0,8.0,10.0,2.0,1.0,3.0,4.0,0,0,1,0,0,0
10320,No,None of these,Yes,LUDHIANA,More than 60 years,HIGH SCHOOL,HOUSE MAKER,NIVA BUPA,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,8,,,,,,,,,,,,,No,,,4,,,,,,,,,7.0,10.0,8.0,7.0,9.0,7.0,1.0,3.0,2.0,4.0,1,0,0,0,0,0
10326,No,None of these,Yes,KOLKATA,21 – 30 years,HIGH SCHOOL,SELF EMPLOYED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,8,,,,,,,,,,,,,No,,,4,,,,,,,,,7.0,7.0,8.0,7.0,9.0,4.0,1.0,4.0,2.0,3.0,1,0,1,0,1,0
10328,No,None of these,Yes,HYDERABAD,21 – 30 years,MASTERS,SALARIED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,10,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,10.0,7.0,10.0,8.0,8.0,4.0,1.0,3.0,2.0,1,0,1,0,0,0
10329,No,None of these,Yes,JAIPUR,21 – 30 years,MASTERS,SALARIED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,5,,,,,,,,,8.0,10.0,10.0,10.0,9.0,9.0,4.0,1.0,2.0,3.0,0,1,0,0,0,0
10333,No,None of these,Yes,KOLKATA,41 – 50 years,PROFESSIONAL DEGREE,SELF EMPLOYED,BAGIC,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,7,,,,,,,,,,,,,No,,,4,,,,,,,,,8.0,7.0,10.0,7.0,7.0,8.0,4.0,1.0,3.0,2.0,1,1,0,0,0,0
10334,No,None of these,Yes,MUMBAI,41 – 50 years,PROFESSIONAL DEGREE,SALARIED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,6,,,,,,,,,,,,,No,,,4,,,,,,,,,8.0,9.0,9.0,9.0,10.0,8.0,2.0,1.0,3.0,4.0,1,1,0,0,0,0
10335,No,None of these,Yes,KOLKATA,21 – 30 years,MASTERS,SALARIED,STAR HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,8,,,,,,,,,,,,,No,,,3,,,,,,,,,10.0,10.0,8.0,10.0,10.0,9.0,1.0,4.0,3.0,2.0,1,1,0,0,0,0
10338,No,None of these,Yes,KOLKATA,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,STAR HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,8,,,,,,,,,,,,,No,,,5,,,,,,,,,7.0,8.0,7.0,8.0,10.0,9.0,1.0,3.0,2.0,4.0,0,1,0,0,0,0
10339,No,None of these,Yes,KOLKATA,41 – 50 years,PROFESSIONAL DEGREE,SELF EMPLOYED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,10,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,7.0,8.0,10.0,7.0,10.0,1.0,3.0,4.0,2.0,0,1,0,0,0,0
10347,No,None of these,Yes,PUNE,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,4,,,,,,,,,,,,,No,,,2,,,,,,,,,2.0,2.0,4.0,4.0,5.0,3.0,1.0,3.0,4.0,2.0,1,0,0,0,0,0
10348,No,None of these,Yes,JAIPUR,21 – 30 years,MASTERS,SALARIED,BAGIC,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,5,,,,,,,,,8.0,9.0,8.0,8.0,7.0,10.0,1.0,2.0,4.0,3.0,1,1,0,0,0,0
10349,No,None of these,Yes,AHMEDABAD,31 – 40 years,MASTERS,SALARIED,STAR HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,10,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,7.0,8.0,9.0,9.0,7.0,1.0,3.0,2.0,4.0,1,0,0,0,0,0
10350,No,None of these,Yes,HYDERABAD,21 – 30 years,PROFESSIONAL DEGREE,SELF EMPLOYED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,6,,,,,,,,,,,,,No,,,3,,,,,,,,,5.0,8.0,7.0,8.0,7.0,3.0,1.0,4.0,2.0,3.0,1,1,1,0,0,0
10351,No,None of these,Yes,JAIPUR,41 – 50 years,PROFESSIONAL DEGREE,SELF EMPLOYED,CARE HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,10.0,7.0,9.0,8.0,9.0,3.0,1.0,4.0,2.0,1,0,0,0,0,0
10356,No,None of these,Yes,KOLKATA,21 – 30 years,MASTERS,SELF EMPLOYED,NIVA BUPA,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,10.0,10.0,9.0,8.0,8.0,2.0,1.0,3.0,4.0,1,0,0,0,1,0
10357,No,None of these,Yes,PUNE,31 – 40 years,MASTERS,SALARIED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,10.0,10.0,8.0,7.0,8.0,2.0,1.0,3.0,4.0,1,0,0,0,0,0
10361,No,None of these,Yes,INDORE,31 – 40 years,MASTERS,SALARIED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,2,,,,,,,,,,,,,No,,,2,,,,,,,,,4.0,5.0,4.0,4.0,7.0,7.0,1.0,4.0,3.0,2.0,1,0,0,0,0,0
10366,No,None of these,Yes,HYDERABAD,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,3,,,,,,,,,,,,,No,,,4,,,,,,,,,2.0,3.0,5.0,4.0,3.0,5.0,3.0,4.0,1.0,2.0,1,0,0,0,0,0
10367,No,None of these,Yes,KANPUR,More than 60 years,HIGH SCHOOL,HOUSE MAKER,BAGIC,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,4,,,,,,,,,,,,,No,,,2,,,,,,,,,3.0,4.0,3.0,5.0,5.0,5.0,2.0,1.0,4.0,3.0,1,0,0,0,0,0
10369,No,None of these,Yes,BANGALORE,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,NIVA BUPA,New policy,Above Rs 1 lakh,8,,,,7.0,7.0,7.0,9.0,9.0,7.0,DIRECT BRANCH,,5.0,No,,,3,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0
10374,No,None of these,Yes,CHENNAI,51 – 60 years,HIGH SCHOOL,SELF EMPLOYED,BAGIC,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,10,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,10.0,8.0,8.0,9.0,7.0,1.0,3.0,2.0,4.0,1,0,0,0,0,0
10375,No,None of these,Yes,BANGALORE,41 – 50 years,PROFESSIONAL DEGREE,SALARIED,CARE HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,10,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,8.0,8.0,9.0,7.0,7.0,3.0,1.0,2.0,4.0,1,1,1,0,0,0
10376,No,None of these,Yes,LUDHIANA,41 – 50 years,PROFESSIONAL DEGREE,SALARIED,NIVA BUPA,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,4,,,,,,,,,10.0,10.0,7.0,10.0,9.0,8.0,4.0,2.0,3.0,1.0,0,0,0,0,1,0
